system:index,date,precipitation,.geo
20210415,2021-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416,2021-04-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210417,2021-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210418,2021-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210419,2021-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210420,2021-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210421,2021-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210422,2021-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210423,2021-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210424,2021-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210425,2021-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210426,2021-04-26,0.42088587576272496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210427,2021-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210428,2021-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210429,2021-04-29,0.046555798080479376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210430,2021-04-30,3.6566993924125337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501,2021-05-01,2.1902790286382805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210502,2021-05-02,1.4253002209786447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503,2021-05-03,0.026479190112030065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210504,2021-05-04,3.76412788701531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210505,2021-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210506,2021-05-06,2.0595407035604967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210507,2021-05-07,2.8535255343990378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508,2021-05-08,6.408776234684884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210509,2021-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210510,2021-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210511,2021-05-11,0.09040636179366959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210512,2021-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210513,2021-05-13,20.27162026225063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210514,2021-05-14,0.03231090324148264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210515,2021-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210516,2021-05-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210517,2021-05-17,1.0269031149682892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518,2021-05-18,0.6543647042965022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210519,2021-05-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210520,2021-05-20,4.306673795367362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210521,2021-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210522,2021-05-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210523,2021-05-23,1.0812607049909801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210524,2021-05-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210525,2021-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210526,2021-05-26,0.18490675928914502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210527,2021-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528,2021-05-28,0.9310141799095883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210529,2021-05-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210530,2021-05-30,4.474382676783163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210531,2021-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210601,2021-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210602,2021-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603,2021-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210604,2021-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605,2021-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210606,2021-06-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210607,2021-06-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210608,2021-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210609,2021-06-09,1.7278002336401823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610,2021-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210611,2021-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612,2021-06-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210613,2021-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210614,2021-06-14,4.303069642163212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615,2021-06-15,6.616523136143553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210616,2021-06-16,18.185973673313956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617,2021-06-17,25.473031925133892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210618,2021-06-18,5.3124294583820975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619,2021-06-19,6.047257643360622,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210620,2021-06-20,14.06186014735172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210621,2021-06-21,16.752645068225977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210622,2021-06-22,1.7772827922226753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210623,2021-06-23,10.161038354931126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210624,2021-06-24,25.738946622810623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625,2021-06-25,3.2651043599271365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210626,2021-06-26,11.200740037584863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210627,2021-06-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210628,2021-06-28,7.342563740869838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210629,2021-06-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630,2021-06-30,2.1772945886237474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210701,2021-07-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702,2021-07-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703,2021-07-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704,2021-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210705,2021-07-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210706,2021-07-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707,2021-07-07,3.8100747096346868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210708,2021-07-08,4.788916489318034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210709,2021-07-09,0.1004943254267488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210710,2021-07-10,3.0849445247276455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210711,2021-07-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712,2021-07-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210713,2021-07-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714,2021-07-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715,2021-07-15,0.2036305772760497,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210716,2021-07-16,10.726188907299855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717,2021-07-17,3.5130499134738926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210718,2021-07-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210719,2021-07-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210720,2021-07-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210721,2021-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210722,2021-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210723,2021-07-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210724,2021-07-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725,2021-07-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210726,2021-07-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727,2021-07-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210728,2021-07-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210729,2021-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730,2021-07-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210731,2021-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210801,2021-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210802,2021-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210803,2021-08-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804,2021-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210805,2021-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806,2021-08-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807,2021-08-07,0.12529168672101623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808,2021-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809,2021-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810,2021-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811,2021-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812,2021-08-12,0.25713850237069746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813,2021-08-13,7.133139154843715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814,2021-08-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815,2021-08-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816,2021-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817,2021-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818,2021-08-18,2.458013067244195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819,2021-08-19,2.643624180411184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820,2021-08-20,1.1344249317765542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821,2021-08-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822,2021-08-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823,2021-08-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824,2021-08-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825,2021-08-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826,2021-08-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210827,2021-08-27,0.3390107619055314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210828,2021-08-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210829,2021-08-29,0.9498311654085597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210830,2021-08-30,2.8725096891094197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210831,2021-08-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210901,2021-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210902,2021-09-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210903,2021-09-03,0.5535880538067807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210904,2021-09-04,0.023312408526899555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905,2021-09-05,0.006984451979724898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210906,2021-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210907,2021-09-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210908,2021-09-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210909,2021-09-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210910,2021-09-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210911,2021-09-11,21.726409517161155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912,2021-09-12,2.561146862554221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913,2021-09-13,1.4552783239952471,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914,2021-09-14,3.6489370578270535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915,2021-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916,2021-09-16,0.8385591111043355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917,2021-09-17,1.4265487608660266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918,2021-09-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919,2021-09-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920,2021-09-20,0.17217592026249584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921,2021-09-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922,2021-09-22,1.2746106437566618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923,2021-09-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924,2021-09-24,2.869902126790059,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925,2021-09-25,13.022643370590341,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926,2021-09-26,0.1848772439968262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927,2021-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928,2021-09-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929,2021-09-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930,2021-09-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001,2021-10-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002,2021-10-02,7.293514370966595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003,2021-10-03,0.2615221978007031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004,2021-10-04,3.771903740362675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005,2021-10-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006,2021-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007,2021-10-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008,2021-10-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009,2021-10-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010,2021-10-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011,2021-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012,2021-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013,2021-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014,2021-10-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015,2021-10-15,0.28264793931205695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016,2021-10-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017,2021-10-17,0.4245276241636875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018,2021-10-18,0.8135085395422679,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019,2021-10-19,1.692497422068268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020,2021-10-20,0.16453618455490474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211021,2021-10-21,0.5801047125050802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022,2021-10-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023,2021-10-23,0.9598285660777861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024,2021-10-24,1.4616315371119446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025,2021-10-25,0.06388582661093577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211026,2021-10-26,9.767941585152133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027,2021-10-27,10.978355384842637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028,2021-10-28,3.7128598426519375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211029,2021-10-29,4.155385283195816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030,2021-10-30,11.395163715570268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031,2021-10-31,5.743995186864096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101,2021-11-01,6.177320134493163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102,2021-11-02,4.911020039287936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211103,2021-11-03,0.7383157891883124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104,2021-11-04,11.996868465546257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105,2021-11-05,9.288680192506437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211106,2021-11-06,1.075356082648236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107,2021-11-07,0.6541155111852521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108,2021-11-08,5.05851252119922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109,2021-11-09,3.444351470030701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211110,2021-11-10,5.0573875189890565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211111,2021-11-11,16.61378456531159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211112,2021-11-12,16.031478135751044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113,2021-11-13,14.909201292649517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114,2021-11-14,12.363705314602212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115,2021-11-15,14.081580354561435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116,2021-11-16,5.27589949345753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117,2021-11-17,0.5746064815242907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118,2021-11-18,0.32646688218536185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119,2021-11-19,9.072958740571465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120,2021-11-20,13.942876914371887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121,2021-11-21,2.0384225313799744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122,2021-11-22,2.092031035773126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123,2021-11-23,8.403652271375899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124,2021-11-24,8.661710050231362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125,2021-11-25,2.8226621141628288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126,2021-11-26,9.554336072045263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127,2021-11-27,15.900471916747664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128,2021-11-28,16.801646248196736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129,2021-11-29,9.673537562302908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130,2021-11-30,18.325919558753547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201,2021-12-01,11.137672468643379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202,2021-12-02,9.192198160934602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203,2021-12-03,14.353183055790575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204,2021-12-04,22.925747151729812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205,2021-12-05,18.314383279341424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206,2021-12-06,16.54481110342804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207,2021-12-07,1.9277438355561702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208,2021-12-08,9.70395787447437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209,2021-12-09,6.2620459946888944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210,2021-12-10,3.723333691281412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211,2021-12-11,19.844104651518247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212,2021-12-12,7.380535269472956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213,2021-12-13,18.884338395851014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214,2021-12-14,16.59316888987543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215,2021-12-15,9.365339624255174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216,2021-12-16,2.8639468531111834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217,2021-12-17,6.17772628719493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218,2021-12-18,0.7607428881626259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219,2021-12-19,13.35791078062899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220,2021-12-20,11.35552423835654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221,2021-12-21,11.455988896664632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222,2021-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223,2021-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224,2021-12-24,12.515188872016873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225,2021-12-25,7.753319531578482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226,2021-12-26,10.872749546124727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227,2021-12-27,20.418401485423008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228,2021-12-28,22.19861517092969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229,2021-12-29,16.532629519858048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230,2021-12-30,35.26895357386321,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231,2021-12-31,10.369870659338913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101,2022-01-01,11.35841464326279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,5.802438812922053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,5.2159033395393255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,5.6508970152701945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,0.9991873811183949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,17.302184094481973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,16.023448225775695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,12.981238504726006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,21.528808323664688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,15.71623235637313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,15.446415589993231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,2.905626769968503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,3.9147106238175615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,11.921325895822038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,17.340263647350845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,17.22893771479668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,37.99848140772735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,20.461099306742344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,8.494058869751928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,18.266281215810494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,1.4355580296456498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,2.980318984442861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,12.498501939687221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,0.18118198361530155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,1.1628564777381998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,9.77570594025534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,15.87763430192461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,12.368949467290848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,16.291548463238716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,10.705032631475014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,8.367261524958122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,2.7763532377742233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,12.571042072964651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,7.696258540218577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,7.960646536105099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,7.3013845239357575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,0.3643755051690555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,16.781957098800188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,18.346785882182616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,20.021497173126345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,9.147602416682673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,5.2355564853143495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,0.8823550408183843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,2.630182822835299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,4.511540036445661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,9.167460789375731,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218,2022-02-18,3.9662073002910465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219,2022-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220,2022-02-20,18.98055814707735,"{""type"":""MultiPoint"",""coordinates"":[]}"
